CountryName,Date,new_cases
Mexico,2022-01-11,44678.0
Mexico,2022-01-12,44187.0
Mexico,2022-01-13,43523.0
Mexico,2022-01-14,0.0
Mexico,2022-01-15,91406.0
Mexico,2022-01-16,19132.0
Mexico,2022-01-17,17101.0
Mexico,2022-01-18,0.0
Mexico,2022-01-19,109895.0
Mexico,2022-01-20,0.0
Mexico,2022-01-21,100279.0
Mexico,2022-01-22,0.0
Mexico,2022-01-23,72240.0
Mexico,2022-01-24,17938.0
Mexico,2022-01-25,44902.0
Mexico,2022-01-26,0.0
Mexico,2022-01-27,48627.0
Mexico,2022-01-28,94265.0
Mexico,2022-01-29,42582.0
Mexico,2022-01-30,13926.0
Mexico,2022-01-31,12521.0
Mexico,2022-02-01,43099.0
Mexico,2022-02-02,0.0
Mexico,2022-02-03,42181.0
Mexico,2022-02-04,78178.0
Mexico,2022-02-05,35243.0
Mexico,2022-02-06,10234.0
Mexico,2022-02-07,9242.0
Mexico,2022-02-08,6343.0
Mexico,2022-02-09,24898.0
Mexico,2022-02-10,0.0
Mexico,2022-02-11,34261.0
Mexico,2022-02-12,57583.0
Mexico,2022-02-13,0.0
Mexico,2022-02-14,8854.0
Mexico,2022-02-15,7831.0
Mexico,2022-02-16,44303.0
Mexico,2022-02-17,21565.0
Mexico,2022-02-18,0.0
Mexico,2022-02-19,41306.0
Mexico,2022-02-20,5714.0
Mexico,2022-02-21,0.0
Mexico,2022-02-22,4832.0
Mexico,2022-02-23,36980.0
Mexico,2022-02-24,18252.0
Mexico,2022-02-25,15638.0
Mexico,2022-02-26,13459.0
Mexico,2022-02-27,3519.0
Mexico,2022-02-28,2524.0
Mexico,2022-03-01,13115.0
Mexico,2022-03-02,0.0
Mexico,2022-03-03,12342.0
Mexico,2022-03-04,10558.0
Mexico,2022-03-05,9748.0
Mexico,2022-03-06,10593.0
Mexico,2022-03-07,1684.0
Mexico,2022-03-08,8939.0
Mexico,2022-03-09,8385.0
Mexico,2022-03-10,7878.0
Mexico,2022-03-11,0.0
Mexico,2022-03-12,13765.0
Mexico,2022-03-13,1191.0
Mexico,2022-03-14,1018.0
Mexico,2022-03-15,0.0
Mexico,2022-03-16,6025.0
Mexico,2022-03-17,11084.0
Mexico,2022-03-18,0.0
Mexico,2022-03-19,4860.0
Mexico,2022-03-20,4114.0
Mexico,2022-03-21,901.0
Mexico,2022-03-22,1225.0
Mexico,2022-03-23,0.0
Mexico,2022-03-24,4251.0
Mexico,2022-03-25,6736.0
Mexico,2022-03-26,0.0
Mexico,2022-03-27,3855.0
Mexico,2022-03-28,657.0
Mexico,2022-03-29,2758.0
Mexico,2022-03-30,0.0
Mexico,2022-03-31,5224.0
Mexico,2022-04-01,2538.0
Mexico,2022-04-02,3303.0
Mexico,2022-04-03,839.0
Mexico,2022-04-04,706.0
Mexico,2022-04-05,4223.0
Mexico,2022-04-06,12144.0
Mexico,2022-04-07,32216.0
Mexico,2022-04-08,4325.0
Mexico,2022-04-09,2767.0
Mexico,2022-04-10,337.0
Mexico,2022-04-11,281.0
Mexico,2022-04-12,648.0
Mexico,2022-04-13,749.0
Mexico,2022-04-14,464.0
Poland,2020-03-04,1.0
Poland,2020-03-05,0.0
Poland,2020-03-06,4.0
Poland,2020-03-07,0.0
Poland,2020-03-08,6.0
Poland,2020-03-09,5.0
Poland,2020-03-10,6.0
Poland,2020-03-11,9.0
Poland,2020-03-12,18.0
Poland,2020-03-13,19.0
Poland,2020-03-14,35.0
Poland,2020-03-15,16.0
Poland,2020-03-16,58.0
Poland,2020-03-17,61.0
Poland,2020-03-18,13.0
Poland,2020-03-19,104.0
Poland,2020-03-20,70.0
Poland,2020-03-21,111.0
Poland,2020-03-22,98.0
Poland,2020-03-23,115.0
Poland,2020-03-24,152.0
Poland,2020-03-25,150.0
Poland,2020-03-26,170.0
Poland,2020-03-27,168.0
Poland,2020-03-28,249.0
Poland,2020-03-29,224.0
Poland,2020-03-30,193.0
Poland,2020-03-31,256.0
Poland,2020-04-01,243.0
Poland,2020-04-02,392.0
Poland,2020-04-03,437.0
Poland,2020-04-04,244.0
Poland,2020-04-05,475.0
Poland,2020-04-06,311.0
Poland,2020-04-07,435.0
Poland,2020-04-08,357.0
Poland,2020-04-09,370.0
Poland,2020-04-10,380.0
Poland,2020-04-11,401.0
Poland,2020-04-12,318.0
Poland,2020-04-13,260.0
Poland,2020-04-14,268.0
Poland,2020-04-15,380.0
Poland,2020-04-16,336.0
Poland,2020-04-17,461.0
Poland,2020-04-18,363.0
Poland,2020-04-19,545.0
Poland,2020-04-20,306.0
Poland,2020-04-21,263.0
Poland,2020-04-22,313.0
Poland,2020-04-23,342.0
Poland,2020-04-24,381.0
Poland,2020-04-25,381.0
Poland,2020-04-26,344.0
Poland,2020-04-27,285.0
Poland,2020-04-28,316.0
Poland,2020-04-29,422.0
Poland,2020-04-30,237.0
Poland,2020-05-01,228.0
Poland,2020-05-02,270.0
Poland,2020-05-03,318.0
Poland,2020-05-04,313.0
Poland,2020-05-05,425.0
Poland,2020-05-06,309.0
Poland,2020-05-07,307.0
Poland,2020-05-08,319.0
Poland,2020-05-09,285.0
Poland,2020-05-10,345.0
Poland,2020-05-11,330.0
Poland,2020-05-12,595.0
Poland,2020-05-13,283.0
Poland,2020-05-14,411.0
Poland,2020-05-15,401.0
Poland,2020-05-16,241.0
Poland,2020-05-17,272.0
Poland,2020-05-18,356.0
Poland,2020-05-19,383.0
Poland,2020-05-20,471.0
Poland,2020-05-21,404.0
Poland,2020-05-22,476.0
Poland,2020-05-23,312.0
Poland,2020-05-24,395.0
Poland,2020-05-25,305.0
Poland,2020-05-26,443.0
Poland,2020-05-27,399.0
Poland,2020-05-28,352.0
Poland,2020-05-29,330.0
Poland,2020-05-30,416.0
Poland,2020-05-31,215.0
Poland,2020-06-01,379.0
Poland,2020-06-02,230.0
Poland,2020-06-03,292.0
Poland,2020-06-04,361.0
Poland,2020-06-05,362.0
Poland,2020-06-06,576.0
Poland,2020-06-07,575.0
Poland,2020-06-08,599.0
Poland,2020-06-09,400.0
Poland,2020-06-10,282.0
Poland,2020-06-11,359.0
Poland,2020-06-12,376.0
Poland,2020-06-13,440.0
Poland,2020-06-14,375.0
Poland,2020-06-15,396.0
Poland,2020-06-16,407.0
Poland,2020-06-17,506.0
Poland,2020-06-18,314.0
Poland,2020-06-19,301.0
Poland,2020-06-20,304.0
Poland,2020-06-21,311.0
Poland,2020-06-22,296.0
Poland,2020-06-23,300.0
Poland,2020-06-24,294.0
Poland,2020-06-25,298.0
Poland,2020-06-26,276.0
Poland,2020-06-27,319.0
Poland,2020-06-28,193.0
Poland,2020-06-29,247.0
Poland,2020-06-30,239.0
Poland,2020-07-01,382.0
Poland,2020-07-02,371.0
Poland,2020-07-03,259.0
Poland,2020-07-04,314.0
Poland,2020-07-05,231.0
Poland,2020-07-06,205.0
Poland,2020-07-07,257.0
Poland,2020-07-08,277.0
Poland,2020-07-09,262.0
Poland,2020-07-10,265.0
Poland,2020-07-11,305.0
Poland,2020-07-12,370.0
Poland,2020-07-13,299.0
Poland,2020-07-14,267.0
Poland,2020-07-15,264.0
Poland,2020-07-16,333.0
Poland,2020-07-17,353.0
Poland,2020-07-18,339.0
Poland,2020-07-19,358.0
Poland,2020-07-20,279.0
Poland,2020-07-21,399.0
Poland,2020-07-22,380.0
Poland,2020-07-23,418.0
Poland,2020-07-24,458.0
Poland,2020-07-25,584.0
Poland,2020-07-26,443.0
Poland,2020-07-27,337.0
Poland,2020-07-28,502.0
Poland,2020-07-29,512.0
Poland,2020-07-30,615.0
Poland,2020-07-31,657.0
Poland,2020-08-01,658.0
Poland,2020-08-02,548.0
Poland,2020-08-03,575.0
Poland,2020-08-04,680.0
Poland,2020-08-05,640.0
Poland,2020-08-06,726.0
Poland,2020-08-07,809.0
Poland,2020-08-08,843.0
Poland,2020-08-09,624.0
Poland,2020-08-10,619.0
Poland,2020-08-11,551.0
Poland,2020-08-12,715.0
Poland,2020-08-13,811.0
Poland,2020-08-14,832.0
Poland,2020-08-15,771.0
Poland,2020-08-16,594.0
Poland,2020-08-17,595.0
Poland,2020-08-18,597.0
Poland,2020-08-19,735.0
Poland,2020-08-20,767.0
Poland,2020-08-21,903.0
Poland,2020-08-22,900.0
Poland,2020-08-23,581.0
Poland,2020-08-24,548.0
Poland,2020-08-25,763.0
Poland,2020-08-26,729.0
Poland,2020-08-27,887.0
Poland,2020-08-28,791.0
Poland,2020-08-29,759.0
Poland,2020-08-30,631.0
Poland,2020-08-31,502.0
Poland,2020-09-01,550.0
Poland,2020-09-02,595.0
Poland,2020-09-03,612.0
Poland,2020-09-04,691.0
Poland,2020-09-05,567.0
Poland,2020-09-06,437.0
Poland,2020-09-07,302.0
Poland,2020-09-08,400.0
Poland,2020-09-09,421.0
Poland,2020-09-10,506.0
Poland,2020-09-11,594.0
Poland,2020-09-12,603.0
Poland,2020-09-13,502.0
Poland,2020-09-14,377.0
Poland,2020-09-15,605.0
Poland,2020-09-16,600.0
Poland,2020-09-17,837.0
Poland,2020-09-18,757.0
Poland,2020-09-19,1002.0
Poland,2020-09-20,910.0
Poland,2020-09-21,748.0
Poland,2020-09-22,711.0
Poland,2020-09-23,974.0
Poland,2020-09-24,1136.0
Poland,2020-09-25,1587.0
Poland,2020-09-26,1584.0
Poland,2020-09-27,1350.0
Poland,2020-09-28,1306.0
Poland,2020-09-29,1326.0
Poland,2020-09-30,1552.0
Poland,2020-10-01,1967.0
Poland,2020-10-02,2292.0
Poland,2020-10-03,2367.0
Poland,2020-10-04,1934.0
Poland,2020-10-05,2006.0
Poland,2020-10-06,2236.0
Poland,2020-10-07,3003.0
Poland,2020-10-08,4280.0
Poland,2020-10-09,4739.0
Poland,2020-10-10,5300.0
Poland,2020-10-11,4178.0
Poland,2020-10-12,4394.0
Poland,2020-10-13,5068.0
Poland,2020-10-14,6526.0
Poland,2020-10-15,8099.0
Poland,2020-10-16,7705.0
Poland,2020-10-17,9622.0
Poland,2020-10-18,8536.0
Poland,2020-10-19,7482.0
Poland,2020-10-20,9291.0
Poland,2020-10-21,10040.0
Poland,2020-10-22,12107.0
Poland,2020-10-23,13632.0
Poland,2020-10-24,13628.0
Poland,2020-10-25,11742.0
Poland,2020-10-26,10241.0
Poland,2020-10-27,16300.0
Poland,2020-10-28,18820.0
Poland,2020-10-29,20156.0
Poland,2020-10-30,21629.0
Poland,2020-10-31,21897.0
Poland,2020-11-01,17171.0
Poland,2020-11-02,15578.0
Poland,2020-11-03,19364.0
Poland,2020-11-04,24692.0
Poland,2020-11-05,27143.0
Poland,2020-11-06,27086.0
Poland,2020-11-07,27875.0
Poland,2020-11-08,24785.0
Poland,2020-11-09,21713.0
Poland,2020-11-10,25454.0
Poland,2020-11-11,25221.0
Poland,2020-11-12,22683.0
Poland,2020-11-13,24051.0
Poland,2020-11-14,25571.0
Poland,2020-11-15,21854.0
Poland,2020-11-16,20816.0
Poland,2020-11-17,19152.0
Poland,2020-11-18,19883.0
Poland,2020-11-19,23975.0
Poland,2020-11-20,22464.0
Poland,2020-11-21,24213.0
Poland,2020-11-22,17856.0
Poland,2020-11-23,15002.0
Poland,2020-11-24,32733.0
Poland,2020-11-25,15356.0
Poland,2020-11-26,16690.0
Poland,2020-11-27,17304.0
Poland,2020-11-28,15177.0
Poland,2020-11-29,11482.0
Poland,2020-11-30,5736.0
Poland,2020-12-01,9113.0
Poland,2020-12-02,13823.0
Poland,2020-12-03,14863.0
Poland,2020-12-04,13236.0
Poland,2020-12-05,12427.0
Poland,2020-12-06,9176.0
Poland,2020-12-07,4421.0
Poland,2020-12-08,8310.0
Poland,2020-12-09,12166.0
Poland,2020-12-10,13750.0
Poland,2020-12-11,13105.0
Poland,2020-12-12,11499.0
Poland,2020-12-13,8976.0
Poland,2020-12-14,4896.0
Poland,2020-12-15,6874.0
Poland,2020-12-16,12455.0
Poland,2020-12-17,11953.0
Poland,2020-12-18,11010.0
Poland,2020-12-19,11246.0
Poland,2020-12-20,8590.0
Poland,2020-12-21,4633.0
Poland,2020-12-22,7192.0
Poland,2020-12-23,12358.0
Poland,2020-12-24,13115.0
Poland,2020-12-25,9081.0
Poland,2020-12-26,4878.0
Poland,2020-12-27,3842.0
Poland,2020-12-28,3211.0
Poland,2020-12-29,7624.0
Poland,2020-12-30,12780.0
Poland,2020-12-31,13464.0
Poland,2021-01-01,10896.0
Poland,2021-01-02,7006.0
Poland,2021-01-03,5782.0
Poland,2021-01-04,4385.0
Poland,2021-01-05,7596.0
Poland,2021-01-06,14220.0
Poland,2021-01-07,12119.0
Poland,2021-01-08,8763.0
Poland,2021-01-09,10744.0
Poland,2021-01-10,9133.0
Poland,2021-01-11,4863.0
Poland,2021-01-12,5394.0
Poland,2021-01-13,9126.0
Poland,2021-01-14,9457.0
Poland,2021-01-15,7958.0
Poland,2021-01-16,7292.0
Poland,2021-01-17,5970.0
Poland,2021-01-18,3332.0
Poland,2021-01-19,4890.0
Poland,2021-01-20,6943.0
Poland,2021-01-21,7008.0
Poland,2021-01-22,6693.0
Poland,2021-01-23,6431.0
Poland,2021-01-24,4566.0
Poland,2021-01-25,2674.0
Poland,2021-01-26,4603.0
Poland,2021-01-27,6790.0
Poland,2021-01-28,7153.0
Poland,2021-01-29,6145.0
Poland,2021-01-30,5864.0
Poland,2021-01-31,4711.0
Poland,2021-02-01,2504.0
Poland,2021-02-02,4326.0
Poland,2021-02-03,6801.0
Poland,2021-02-04,6495.0
Poland,2021-02-05,6053.0
Poland,2021-02-06,5966.0
Poland,2021-02-07,4725.0
Poland,2021-02-08,2431.0
Poland,2021-02-09,3999.0
Poland,2021-02-10,6960.0
Poland,2021-02-11,7013.0
Poland,2021-02-12,6378.0
Poland,2021-02-13,6585.0
Poland,2021-02-14,5334.0
Poland,2021-02-15,2542.0
Poland,2021-02-16,5176.0
Poland,2021-02-17,8699.0
Poland,2021-02-18,9074.0
Poland,2021-02-19,8772.0
Poland,2021-02-20,8509.0
Poland,2021-02-21,7040.0
Poland,2021-02-22,3891.0
Poland,2021-02-23,6304.0
Poland,2021-02-24,12147.0
Poland,2021-02-25,12143.0
Poland,2021-02-26,11536.0
Poland,2021-02-27,12097.0
Poland,2021-02-28,10101.0
Poland,2021-03-01,4786.0
Poland,2021-03-02,7936.0
Poland,2021-03-03,15698.0
Poland,2021-03-04,15253.0
Poland,2021-03-05,15831.0
Poland,2021-03-06,14855.0
Poland,2021-03-07,13569.0
Poland,2021-03-08,6169.0
Poland,2021-03-09,9953.0
Poland,2021-03-10,17277.0
Poland,2021-03-11,21111.0
Poland,2021-03-12,18873.0
Poland,2021-03-13,21063.0
Poland,2021-03-14,17272.0
Poland,2021-03-15,10895.0
Poland,2021-03-16,14394.0
Poland,2021-03-17,25053.0
Poland,2021-03-18,27274.0
Poland,2021-03-19,25996.0
Poland,2021-03-20,26456.0
Poland,2021-03-21,21850.0
Poland,2021-03-22,14579.0
Poland,2021-03-23,16740.0
Poland,2021-03-24,30802.0
Poland,2021-03-25,34150.0
Poland,2021-03-26,35145.0
Poland,2021-03-27,31759.0
Poland,2021-03-28,29266.0
Poland,2021-03-29,16973.0
Poland,2021-03-30,20862.0
Poland,2021-03-31,32891.0
Poland,2021-04-01,35253.0
Poland,2021-04-02,30541.0
Poland,2021-04-03,28073.0
Poland,2021-04-04,22958.0
Poland,2021-04-05,9921.0
Poland,2021-04-06,8246.0
Poland,2021-04-07,14908.0
Poland,2021-04-08,27890.0
Poland,2021-04-09,28499.0
Poland,2021-04-10,24892.0
Poland,2021-04-11,21733.0
Poland,2021-04-12,12016.0
Poland,2021-04-13,13203.0
Poland,2021-04-14,21266.0
Poland,2021-04-15,21126.0
Poland,2021-04-16,17846.0
Poland,2021-04-17,15786.0
Poland,2021-04-18,12151.0
Poland,2021-04-19,7302.0
Poland,2021-04-20,9244.0
Poland,2021-04-21,13922.0
Poland,2021-04-22,12763.0
Poland,2021-04-23,10866.0
Poland,2021-04-24,9510.0
Poland,2021-04-25,7224.0
Poland,2021-04-26,3467.0
Poland,2021-04-27,5711.0
Poland,2021-04-28,8893.0
Poland,2021-04-29,8426.0
Poland,2021-04-30,6789.0
Poland,2021-05-01,6475.0
Poland,2021-05-02,4616.0
Poland,2021-05-03,2523.0
Poland,2021-05-04,2296.0
Poland,2021-05-05,3899.0
Poland,2021-05-06,6427.0
Poland,2021-05-07,6047.0
Poland,2021-05-08,4771.0
Poland,2021-05-09,3856.0
Poland,2021-05-10,2031.0
Poland,2021-05-11,3097.0
Poland,2021-05-12,4159.0
Poland,2021-05-13,3423.0
Poland,2021-05-14,3252.0
Poland,2021-05-15,2897.0
Poland,2021-05-16,2168.0
Poland,2021-05-17,1111.0
Poland,2021-05-18,1734.0
Poland,2021-05-19,2337.0
Poland,2021-05-20,2090.0
Poland,2021-05-21,1680.0
Poland,2021-05-22,1515.0
Poland,2021-05-23,1076.0
Poland,2021-05-24,559.0
Poland,2021-05-25,1006.0
Poland,2021-05-26,1263.0
Poland,2021-05-27,1202.0
Poland,2021-05-28,943.0
Poland,2021-05-29,776.0
Poland,2021-05-30,579.0
Poland,2021-05-31,333.0
Poland,2021-06-01,585.0
Poland,2021-06-02,659.0
Poland,2021-06-03,565.0
Poland,2021-06-04,319.0
Poland,2021-06-05,413.0
Poland,2021-06-06,312.0
Poland,2021-06-07,192.0
Poland,2021-06-08,401.0
Poland,2021-06-09,560.0
Poland,2021-06-10,378.0
Poland,2021-06-11,340.0
Poland,2021-06-12,236.0
Poland,2021-06-13,226.0
Poland,2021-06-14,139.0
Poland,2021-06-15,211.0
Poland,2021-06-16,242.0
Poland,2021-06-17,215.0
Poland,2021-06-18,190.0
Poland,2021-06-19,168.0
Poland,2021-06-20,133.0
Poland,2021-06-21,73.0
Poland,2021-06-22,190.0
Poland,2021-06-23,162.0
Poland,2021-06-24,144.0
Poland,2021-06-25,134.0
Poland,2021-06-26,99.0
Poland,2021-06-27,69.0
Poland,2021-06-28,51.0
Poland,2021-06-29,122.0
Poland,2021-06-30,101.0
Poland,2021-07-01,98.0
Poland,2021-07-02,97.0
Poland,2021-07-03,108.0
Poland,2021-07-04,55.0
Poland,2021-07-05,38.0
Poland,2021-07-06,95.0
Poland,2021-07-07,100.0
Poland,2021-07-08,93.0
Poland,2021-07-09,74.0
Poland,2021-07-10,85.0
Poland,2021-07-11,66.0
Poland,2021-07-12,44.0
Poland,2021-07-13,94.0
Poland,2021-07-14,87.0
Poland,2021-07-15,105.0
Poland,2021-07-16,90.0
Poland,2021-07-17,114.0
Poland,2021-07-18,69.0
Poland,2021-07-19,67.0
Poland,2021-07-20,103.0
Poland,2021-07-21,124.0
Poland,2021-07-22,122.0
Poland,2021-07-23,108.0
Poland,2021-07-24,118.0
Poland,2021-07-25,80.0
Poland,2021-07-26,74.0
Poland,2021-07-27,107.0
Poland,2021-07-28,138.0
Poland,2021-07-29,165.0
Poland,2021-07-30,156.0
Poland,2021-07-31,153.0
Poland,2021-08-01,90.0
Poland,2021-08-02,91.0
Poland,2021-08-03,164.0
Poland,2021-08-04,164.0
Poland,2021-08-05,176.0
Poland,2021-08-06,172.0
Poland,2021-08-07,180.0
Poland,2021-08-08,122.0
Poland,2021-08-09,64.0
Poland,2021-08-10,199.0
Poland,2021-08-11,196.0
Poland,2021-08-12,223.0
Poland,2021-08-13,194.0
Poland,2021-08-14,211.0
Poland,2021-08-15,148.0
Poland,2021-08-16,128.0
Poland,2021-08-17,215.0
Poland,2021-08-18,207.0
Poland,2021-08-19,196.0
Poland,2021-08-20,212.0
Poland,2021-08-21,222.0
Poland,2021-08-22,185.0
Poland,2021-08-23,107.0
Poland,2021-08-24,232.0
Poland,2021-08-25,233.0
Poland,2021-08-26,215.0
Poland,2021-08-27,254.0
Poland,2021-08-28,289.0
Poland,2021-08-29,203.0
Poland,2021-08-30,154.0
Poland,2021-08-31,285.0
Poland,2021-09-01,366.0
Poland,2021-09-02,376.0
Poland,2021-09-03,361.0
Poland,2021-09-04,388.0
Poland,2021-09-05,323.0
Poland,2021-09-06,182.0
Poland,2021-09-07,405.0
Poland,2021-09-08,531.0
Poland,2021-09-09,511.0
Poland,2021-09-10,529.0
Poland,2021-09-11,531.0
Poland,2021-09-12,476.0
Poland,2021-09-13,270.0
Poland,2021-09-14,536.0
Poland,2021-09-15,768.0
Poland,2021-09-16,724.0
Poland,2021-09-17,652.0
Poland,2021-09-18,796.0
Poland,2021-09-19,540.0
Poland,2021-09-20,364.0
Poland,2021-09-21,709.0
Poland,2021-09-22,880.0
Poland,2021-09-23,974.0
Poland,2021-09-24,812.0
Poland,2021-09-25,917.0
Poland,2021-09-26,643.0
Poland,2021-09-27,421.0
Poland,2021-09-28,976.0
Poland,2021-09-29,1235.0
Poland,2021-09-30,1205.0
Poland,2021-10-01,1361.0
Poland,2021-10-02,1344.0
Poland,2021-10-03,1090.0
Poland,2021-10-04,683.0
Poland,2021-10-05,1327.0
Poland,2021-10-06,2086.0
Poland,2021-10-07,2007.0
Poland,2021-10-08,1894.0
Poland,2021-10-09,2011.0
Poland,2021-10-10,1527.0
Poland,2021-10-11,903.0
Poland,2021-10-12,2121.0
Poland,2021-10-13,2640.0
Poland,2021-10-14,2999.0
Poland,2021-10-15,2770.0
Poland,2021-10-16,3235.0
Poland,2021-10-17,2521.0
Poland,2021-10-18,1536.0
Poland,2021-10-19,3930.0
Poland,2021-10-20,5560.0
Poland,2021-10-21,5591.0
Poland,2021-10-22,5716.0
Poland,2021-10-23,6277.0
Poland,2021-10-24,4727.0
Poland,2021-10-25,2953.0
Poland,2021-10-26,6263.0
Poland,2021-10-27,8366.0
Poland,2021-10-28,8382.0
Poland,2021-10-29,9403.0
Poland,2021-10-30,9806.0
Poland,2021-10-31,7147.0
Poland,2021-11-01,4904.0
Poland,2021-11-02,4517.0
Poland,2021-11-03,10434.0
Poland,2021-11-04,15511.0
Poland,2021-11-05,15905.0
Poland,2021-11-06,15195.0
Poland,2021-11-07,12507.0
Poland,2021-11-08,7314.0
Poland,2021-11-09,13645.0
Poland,2021-11-10,18546.0
Poland,2021-11-11,19079.0
Poland,2021-11-12,12965.0
Poland,2021-11-13,14298.0
Poland,2021-11-14,14448.0
Poland,2021-11-15,9508.0
Poland,2021-11-16,16611.0
Poland,2021-11-17,24241.0
Poland,2021-11-18,24912.0
Poland,2021-11-19,23259.0
Poland,2021-11-20,23418.0
Poland,2021-11-21,18924.0
Poland,2021-11-22,12375.0
Poland,2021-11-23,19935.0
Poland,2021-11-24,28431.0
Poland,2021-11-25,28143.0
Poland,2021-11-26,26794.0
Poland,2021-11-27,26188.0
Poland,2021-11-28,20574.0
Poland,2021-11-29,13133.0
Poland,2021-11-30,19100.0
Poland,2021-12-01,29076.0
Poland,2021-12-02,27354.0
Poland,2021-12-03,26961.0
Poland,2021-12-04,25575.0
Poland,2021-12-05,22394.0
Poland,2021-12-06,13250.0
Poland,2021-12-07,19369.0
Poland,2021-12-08,28549.0
Poland,2021-12-09,27459.0
Poland,2021-12-10,24988.0
Poland,2021-12-11,23762.0
Poland,2021-12-12,19450.0
Poland,2021-12-13,11377.0
Poland,2021-12-14,17460.0
Poland,2021-12-15,24264.0
Poland,2021-12-16,22096.0
Poland,2021-12-17,20027.0
Poland,2021-12-18,19392.0
Poland,2021-12-19,15976.0
Poland,2021-12-20,9610.0
Poland,2021-12-21,13807.0
Poland,2021-12-22,18013.0
Poland,2021-12-23,17150.0
Poland,2021-12-24,15376.0
Poland,2021-12-25,10789.0
Poland,2021-12-26,6253.0
Poland,2021-12-27,5027.0
Poland,2021-12-28,9850.0
Poland,2021-12-29,15567.0
Poland,2021-12-30,14326.0
Poland,2021-12-31,13607.0
Poland,2022-01-01,12033.0
Poland,2022-01-02,7180.0
Poland,2022-01-03,6423.0
Poland,2022-01-04,11667.0
Poland,2022-01-05,17197.0
Poland,2022-01-06,16577.0
Poland,2022-01-07,11901.0
Poland,2022-01-08,10897.0
Poland,2022-01-09,11107.0
Poland,2022-01-10,7787.0
Poland,2022-01-11,11402.0
Poland,2022-01-12,16173.0
Poland,2022-01-13,16874.0
Poland,2022-01-14,16049.0
Poland,2022-01-15,16893.0
Poland,2022-01-16,14661.0
Poland,2022-01-17,10446.0
Poland,2022-01-18,19648.0
Poland,2022-01-19,30588.0
Poland,2022-01-20,32835.0
Poland,2022-01-21,36664.0
Poland,2022-01-22,40878.0
Poland,2022-01-23,34123.0
Poland,2022-01-24,29097.0
Poland,2022-01-25,37045.0
Poland,2022-01-26,53416.0
Poland,2022-01-27,57659.0
Poland,2022-01-28,57265.0
Poland,2022-01-29,51690.0
Poland,2022-01-30,48287.0
Poland,2022-01-31,33477.0
Poland,2022-02-01,39116.0
Poland,2022-02-02,56051.0
Poland,2022-02-03,54475.0
Poland,2022-02-04,47536.0
Poland,2022-02-05,45748.0
Poland,2022-02-06,34700.0
Poland,2022-02-07,24404.0
Poland,2022-02-08,35323.0
Poland,2022-02-09,46856.0
Poland,2022-02-10,42087.0
Poland,2022-02-11,35774.0
Poland,2022-02-12,31327.0
Poland,2022-02-13,22064.0
Poland,2022-02-14,13473.0
Poland,2022-02-15,22255.0
Poland,2022-02-16,28855.0
Poland,2022-02-17,29234.0
Poland,2022-02-18,23979.0
Poland,2022-02-19,20891.0
Poland,2022-02-20,13687.0
Poland,2022-02-21,9457.0
Poland,2022-02-22,18771.0
Poland,2022-02-23,20463.0
Poland,2022-02-24,18266.0
Poland,2022-02-25,16700.0
Poland,2022-02-26,13950.0
Poland,2022-02-27,8897.0
Poland,2022-02-28,6561.0
Poland,2022-03-01,12980.0
Poland,2022-03-02,14733.0
Poland,2022-03-03,14060.0
Poland,2022-03-04,12489.0
Poland,2022-03-05,12725.0
Poland,2022-03-06,7698.0
Poland,2022-03-07,5583.0
Poland,2022-03-08,13176.0
Poland,2022-03-09,14440.0
Poland,2022-03-10,13425.0
Poland,2022-03-11,11633.0
Poland,2022-03-12,11113.0
Poland,2022-03-13,7578.0
Poland,2022-03-14,5295.0
Poland,2022-03-15,12690.0
Poland,2022-03-16,14475.0
Poland,2022-03-17,12267.0
Poland,2022-03-18,11658.0
Poland,2022-03-19,10374.0
Poland,2022-03-20,5694.0
Poland,2022-03-21,4164.0
Poland,2022-03-22,10159.0
Poland,2022-03-23,10425.0
Poland,2022-03-24,8988.0
Poland,2022-03-25,8231.0
Poland,2022-03-26,6628.0
Poland,2022-03-27,3492.0
Poland,2022-03-28,2367.0
Poland,2022-03-29,6606.0
Poland,2022-03-30,5740.0
Poland,2022-03-31,4991.0
Poland,2022-04-01,4039.0
Poland,2022-04-02,2101.0
Poland,2022-04-03,550.0
Poland,2022-04-04,493.0
Poland,2022-04-05,1884.0
Poland,2022-04-06,1559.0
Poland,2022-04-07,1483.0
Poland,2022-04-08,1324.0
Poland,2022-04-09,1409.0
Poland,2022-04-10,442.0
Poland,2022-04-11,381.0
Poland,2022-04-12,1624.0
Poland,2022-04-13,1266.0
Poland,2022-04-14,1178.0
Singapore,2020-01-23,1.0
Singapore,2020-01-24,2.0
Singapore,2020-01-25,0.0
Singapore,2020-01-26,1.0
Singapore,2020-01-27,1.0
Singapore,2020-01-28,2.0
Singapore,2020-01-29,0.0
Singapore,2020-01-30,3.0
Singapore,2020-01-31,3.0
Singapore,2020-02-01,3.0
Singapore,2020-02-02,2.0
Singapore,2020-02-03,0.0
Singapore,2020-02-04,6.0
Singapore,2020-02-05,4.0
Singapore,2020-02-06,0.0
Singapore,2020-02-07,2.0
Singapore,2020-02-08,3.0
Singapore,2020-02-09,7.0
Singapore,2020-02-10,5.0
Singapore,2020-02-11,2.0
Singapore,2020-02-12,3.0
Singapore,2020-02-13,8.0
Singapore,2020-02-14,9.0
Singapore,2020-02-15,5.0
